,Short,Long,Rating
1152,Expected a better product,Dirty product and not working properly.,2
1153,Moderate,noisy,2
1154,Could be way better,Product not satisfied. Plz product returned amount Refundme,2
1155,Bad quality,Poor plastic,2
1156,Bad quality,Dont buy this jar quality is good but main mixer grinder quality is worst I have just used 2 months stopped working after checking winding burnt its winding is made up of alluminium,2
1157,Not good,"Iam not satisfied this product, butterfly is brand,but this item is not satisfied public",2
1158,Not good,Fully given trouble,2
1159,Moderate,Bard,2
1160,Not good,Damaged item received total product damaged,2
1161,Bad quality,Not Good what it says.The quality was also not good. If need go for better quality in mid range mixi's,2
1162,Moderate,There are less grinding blades for good grind.,2
1163,Moderate,Poor quality blades not sharp,2
1164,Moderate,Flipkart give me a broken products but he refund my money quickly grinder is not too bad,2
1165,Not good,Poor quality,2
1166,Slightly disappointed,Didn't turn on for first time....each time it trip's need to press red button beneath to start it,2
1167,Moderate,Defected product,2
1168,Not good,Quilaty low,2
1169,Moderate,Product is defected two times.,2
1170,Not good,It doesn't takes load some time,2
1171,Bad quality,Not bad,2
1172,Expected a better product,"It cannot grind most of the things
Jars of worst build quality",2
1173,Slightly disappointed,Worst,2
1174,Expected a better product,It vibrates a lot,2
1175,Not good,Damaged product,2
1176,Expected a better product,Jar gas cut not provided nd along with Jar very dispoinment.,2
1177,Moderate,I will refoud this product not nice this product,2
1178,Could be way better,Money waste.,2
1179,Slightly disappointed,Worest products,2
1180,Bad quality,Working problem,2
1181,Bad quality,"The lid did not fix when I opened the box. Self-repaired is not coming with the qality we thought it was coming with something wrong. But what do we do? In my opinion, it is better to take care of the good quality and transport that Flipkart does. Thanks to flipkart",2
1182,Expected a better product,This product is damage,2
1183,Could be way better,Last only in months,2
1184,Not good,"My review is after using it for a couple of months.
The small Jar is useless, does not grind even small qty,
Lids design is not good, a lot of material stuck in the corners and very difficult to clean.
The knob is very slippery, very difficult to operate if your hand is wet.
The bottom suckers are very weak, do not hold a good grip.
Also, makes a lot of noise.
Overall, I do not recommend this product to buy, invest some more money and go for the good one.",2
1185,Could be way better,bad quality unable to grind,2
1186,Slightly disappointed,Size is small in jars,2
1187,Bad quality,Ok,2
1188,Expected a better product,Low watege,2
1189,Could be way better,Worst product with in 9 months motor barn,2
1190,Moderate,Very low quality,2
1191,Bad quality,Very poor quality,2
1192,Slightly disappointed,"Average, for women",2
1193,Could be way better,It is damaged in transport otherwise it may works good,2
1194,Bad quality,damaged product but quality is good,2
1195,Not good,Good and bad,2
1196,Could be way better,Very bad,2
1197,Slightly disappointed,Its not useful for DOSA batter.,2
1198,Not good,not like,2
1199,Expected a better product,Jars are too small,2
1200,Expected a better product,Product really nyc but sarvice really bad,2
1201,Bad quality,The most bad product I have ever bought... Don't foolish buyers...,2
1202,Could be way better,Poor quality,2
1203,Slightly disappointed,"Don't buy, product is not good ( this brand). Waste of money",2
1204,Expected a better product,Bad quality. No washer,2
1205,Moderate,Quality is not good,2
1206,Not good,Bad luck....body...colour material was superb....but 2 times after replacement ....rcvd defective product both times....so refunded...,2
1207,Expected a better product,Damaged,2
1208,Moderate,Not bad,2
1209,Bad quality,I purchased 2time same item but 2time sending broken items it's very very bad....iam parmentaly stopped filpkart servicing....very 2much...,2
1210,Moderate,It's very worst product I'm received really im never gonna order through flipkart,2
1211,Bad quality,cannot run medium load,2
1212,Slightly disappointed,Money wast worst product,2
1213,Could be way better,The mixer is damaged still now no response from the flipkart team since 10days,2
1214,Not good,NOTHING SOLID,2
1215,Not good,Bad design,2
1216,Could be way better,Bad,2
1217,Expected a better product,Bad frodet,2
1218,Expected a better product,Holes is there in jar and quality little poor,2
1219,Moderate,pathetic experience,2
1220,Could be way better,speed mode not working properly,2
1221,Moderate,Superrr,2
1222,Hated it!,very bad product... 1month used next mixer grinder's motor has burned...,2
1223,Not good,not good,2
1224,Bad quality,"While grinding it is vibrating, do not go for buying probably it is dummy product.",2
1225,Bad quality,Quality very bad..,2
1226,Slightly disappointed,Worst,2
1227,Not good,Ok,2
1228,Bad quality,Waste of money,2
1229,Bad quality,Product quality is not good,2
1230,Could be way better,Damaged your item pour qulitey,2
1231,Moderate,Very bad,2
1232,Not good,Very low quality,2
1233,Slightly disappointed,Worst product,2
1234,Moderate,Poor quality,2
1235,Slightly disappointed,Okay.....,2
1236,Bad quality,Not as expected...,2
1237,Expected a better product,After 4 months suddenly stopped working.I didn't expected this type of product from butterfly.,2
1238,Moderate,Motor not good,2
1239,Could be way better,Very bad quality in damaged product,2
1240,Bad quality,Build quality is not upto the mark,2
1241,Moderate,Worst products,2
1242,Could be way better,Parts broken and bad quality,2
1243,Not good,The caps of the jars are not fitting properly. I think I got a defected product but I checked after the return policy period . Please do check the jars also properly once the product is delivered,2
1244,Slightly disappointed,"Gauge is not good, it struggles to grind dried coconut",2
1245,Slightly disappointed,Light weight...,2
1246,Bad quality,Quality not good,2
1247,Moderate,Product was damaged.,2
1248,Slightly disappointed,Quality is not good,2
1249,Bad quality,"Too much low power motor, it's ok but not good.
Not recommended",2
1250,Slightly disappointed,Product not working after 1 week,2
