,Short,Long,Rating
1629,Nice product,Worthy,4
1630,Good quality product,Not as expected...,4
1631,Delightful,Very good 😊😊,4
1632,Nice product,Nice watch & comfortable v... ⌚,4
1633,Good quality product,Incredible,4
1634,Very Good,Awesome watch.. Just go for it if available within 2000,4
1635,Good choice,Everything is looking too good but connectivity takes too much time. Otherwise it's good watch thin 2k range for daily use,4
1636,Really Nice,Cool,4
1637,Value-for-money,Nice,4
1638,Good choice,Awesome,4
1639,Nice product,Worthy,4
1640,Good quality product,Not as expected...,4
1641,Delightful,Very good 😊😊,4
1642,Nice product,Nice watch & comfortable v... ⌚,4
1643,Good quality product,I am Happy 😊nice watch,4
1644,Very Good,Very nice product and faster delivery in 2 days...,4
1645,Very Good,Nise,4
1646,Value-for-money,All things are good bt there is notification problem.... sometimes it shows sometimes nt show,4
1647,Good quality product,Display area is small,4
1648,Good choice,Nice looking and nice features,4
1649,Wonderful,"Look good ,stylist , very smart .. Go for it...",4
1650,Good choice,Vey good looking and nice this price range,4
1651,Wonderful,Best product 👌,4
1652,Very Good,Features are best in this segment .. just 1899 I m saying wow... But some times it annoying when it's disconnected from bluetooth and then again connect with mobile is very long process.. otherwise overall value for money.. stylish and very light in weight.. just go for it..,4
1653,Nice product,Definitely worth 1999/- however could have been better had they added some more basic features like BP monitoring,4
1654,Pretty good,Nice watch....if u looking watch form law buget just go for it...,4
1655,Value-for-money,Good,4
1656,Wonderful,very nice product thank you Flipkart 😍😍,4
1657,Pretty good,All good ..but price 3000 too high ....,4
1658,Nice product,"It's not well and Good, But good. It's worth for money",4
1659,Good choice,Need to have whatsapp notification alerts and sms notification alerts.. Do update the same.. That's the major draw back,4
1660,Pretty good,"Very good product by bolt, value for money.",4
1661,Value-for-money,Happy 😊,4
1662,Good quality product,Good,4
1663,Delightful,"Best Smartwatch at this price range.But you can't expect more from this.Like calling,GPS features etc are missing.
Actually it's totally worth in this price..Quite happy 😊",4
1664,Delightful,Screen size should be bigger,4
1665,Value-for-money,Good,4
1666,Good choice,Nic watch,4
1667,Very Good,"Good brand, good product,but made in china though",4
1668,Very Good,"Screen is very small,otherwise everything is fine",4
1669,Value-for-money,Good 😍,4
1670,Very Good,Cool looking watch 👌🏻,4
1671,Delightful,"Nice product, value of money, tq for boat brand company",4
1672,Pretty good,nice quality but small display & design is so nice,4
1673,Good quality product,Looking awesome,4
1674,Really Nice,I m using for 6months its mindblowing,4
1675,Really Nice,Good quality,4
1676,Wonderful,Very good happy to buy it,4
1677,Value-for-money,"Nice watch
I love boAt
.............",4
1678,Very Good,Value for money..,4
1679,Worth the money,Good,4
1680,Good quality product,Nycc product,4
1681,Wonderful,Nice,4
1682,Value-for-money,This budget is awesome product,4
1683,Value-for-money,Nice watch,4
1684,Very Good,"Gift to my bro..
He like very much
Exilent product of boat

H",4
1685,Good quality product,Best in segment. Battery last up to 5 days. Smooth display,4
1686,Nice product,Value for money Device.Not the best but best at this price range when compared to others.Surely go and try for this one .Not accurate results for measurement but gives a decent amount of measurement.,4
1687,Wonderful,Looking good and nice product 👍,4
1688,Very Good,Fair enough at this price,4
1689,Good choice,Nice 👌,4
1690,Pretty good,Nice I like it,4
1691,Nice product,Ok,4
1692,Pretty good,Good,4
1693,Worth the money,Good iteam,4
1694,Worth the money,Loved it,4
1695,Really Nice,Not good not bad,4
1696,Pretty good,Nice 🙂,4
1697,Really Nice,Love it 😍 thank you Flipkart,4
1698,Good quality product,All....gud but not show whatsapp and fb notification....,4
1699,Worth the money,Good product,4
1700,Wonderful,Good product.,4
1701,Good choice,best smartwatch as per price point... only one issue I've observed brightness is bit low.. otherwise it's best option in 2k,4
1702,Worth the money,Super,4
1703,Nice product,Nice I got 1999rs,4
1704,Really Nice,Good one,4
1705,Pretty good,Look is awesome,4
1706,Value-for-money,Awesome,4
1707,Good choice,Nice watch value for moneyyy,4
1708,Delightful,Good,4
1709,Very Good,Nice watch but design is low and application connected minor problem,4
1710,Good quality product,Value for money,4
1711,Nice product,Very nice,4
1712,Value-for-money,Ok product,4
1713,Nice product,Nice product,4
1714,Good quality product,"Nice.
Awesome service.",4
1715,Good quality product,Ok,4
1716,Good quality product,Nice watch... superb 🔥,4
1717,Delightful,Nice 👍 tq flipkart,4
1718,Delightful,Value For money,4
1719,Wonderful,Good,4
1720,Wonderful,Product is good,4
1721,Good quality product,"Mind blowing purchase, awesome smartwatch.......worth for 2k",4
1722,Very Good,"Buy at the 1999 price point,,and at this price it is worthy,,, battery life is tooo good,,, display is disappointing",4
1723,Worth the money,Wow,4
1724,Wonderful,Sleep analysis features could be more depth as like as REDMI band,4
1725,Pretty good,Good but display is small...,4
1726,Good quality product,All good but display little small,4
1727,Really Nice,It is so good. And also it is fit for 8 to 11 years old children and thin wrist.,4
1728,Really Nice,Good product..I got it for 1800rs with coupon.,4
1729,Good quality product,"I got in 1999rs only
Best smart watch in low price",4
1730,Wonderful,Superb,4
1731,Very Good,Nice,4
1732,Good choice,Best quality very use fill,4
1733,Nice product,"Good looking, nice features, Ordinary quality. Over all it is awesome......But battery back up is not at all.Full charged watch hardly contains 8 days.",4
1734,Very Good,Good,4
1735,Good quality product,Supe and good,4
1736,Really Nice,Supper,4
1737,amazing product,Fantastic product as of now! Should try it for one more week and know how long the battery remains and many other things. I am totally amazed. The Spo2 and Bp is not accurate though(I gave 4 star for this reason only). Delevery boy was very polite and friendly. Very fast delevery by flipkart and I love it.,4
1738,Value-for-money,Display size only small.,4
1739,Nice product,Good,4
1740,Delightful,The product is worth the price. A decent one.,4
1741,Nice product,"The watch is good however company has neglected to develop its app which reduces the usability of the watch..
Can't even connect with the app..
I wouldn't say it a smart watch without a proper functioning app..
Already contacted boat but they just don't even care for it..
Maybe busy in launching new products..",4
1742,Delightful,Nice,4
1743,Really Nice,loved it,4
1744,Nice product,Okay,4
1745,Delightful,Nice watch to keep track of workouts. Spo2 and BP readings are nearly accurate.,4
1746,Worth the money,Average,4
1747,Delightful,Very good product Thank you boat,4
1748,Value-for-money,The product i so nice battery life is very nice and the features are also to good... love it,4
1749,Very Good,"Awesome Watch.
Value for money go for it.
20 days Battery back-up🔋
Fully charged only 30 minutes.",4
1750,Value-for-money,Nice,4
1751,Really Nice,Not bad.. Can add more features,4
1752,Really Nice,Nice watch,4
1753,Worth the money,Just a door made to scratch on display but overall good features,4
1754,Really Nice,Good 👍,4
1755,Delightful,Nyc product in this price range,4
1756,Very Good,Battery pick up is good and nice product,4
1757,Delightful,I like this,4
